,fineweb_edu,qurater,modernbert_reasoning,modernbert_professionalism,fluency_en,modernbert_readability,modernbert_cleanliness,ad_en,dsir_books,dsir_wiki,dsir_math,rps_doc_word_count,rps_doc_num_sentences,rps_doc_unigram_entropy,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length
fineweb_edu,1.0,0.5037526722303163,0.20658554731562148,0.47522259821921425,0.3289293685650515,0.3322365421076632,0.3616915064679483,0.2456006667196327,0.043973994793095536,0.2222199584575457,0.23955079403745508,-0.06719018153777463,,0.13282453204937605,0.1522517470231339,0.13305493556051554,-0.2971104231166151,-0.10793433652530782,-0.01409076073142888,-0.3834953320373437,-0.013991888064895482,
qurater,0.5037526722303163,1.0,0.3397870855756279,0.4304488146788489,0.6248137763781674,0.46281617516038714,0.38606834309433063,-0.020972332888670654,0.2663033309010613,0.3914850875760278,0.4373686223233837,-0.15108033452383865,,0.24805493424748626,0.039239310883793774,0.35102860238840555,-0.15951601958148381,-0.015748683459745234,-0.20949188880155795,-0.07564504022671595,-0.09257691493084619,
modernbert_reasoning,0.20658554731562148,0.3397870855756279,1.0,0.671529027767778,0.11109271125830995,0.6286965704274367,0.412218302253582,0.015267541983475125,0.2235917829082269,0.36107907785427523,0.44290366556174765,-0.041186986139099185,,0.27471654767258974,-0.12218805424524495,0.4972976216190271,0.06019631842945256,0.04381164950680395,-0.3370382283689024,0.05075239398084816,-0.23736770105839156,
modernbert_professionalism,0.47522259821921425,0.4304488146788489,0.671529027767778,1.0,0.1269277845777234,0.5713058295533636,0.3518467852257182,0.024063508558879714,0.2111301440005954,0.49208651259977443,0.5534177472929149,-0.23059371205976803,,0.4231136276201184,0.029025648140619528,0.4681186550507596,-0.25123479012167904,-0.028070175438596495,-0.20665009035896603,-0.23538291693666452,-0.3164110687114503,
fluency_en,0.3289293685650515,0.6248137763781674,0.11109271125830995,0.1269277845777234,1.0,0.2388628890968873,0.3602779177766578,0.21691837571208553,0.13974486431764183,0.14294698823226776,0.13087181255571176,-0.04470748917811,,-0.008137331387242767,0.013704589315164138,0.05442916456668347,-0.2061823505411957,0.09844241246070033,0.04456914099516851,-0.01739746082031344,0.04046127630978953,
modernbert_readability,0.3322365421076632,0.4628161751603871,0.6286965704274367,0.5713058295533636,0.2388628890968873,1.0,0.4323541411668707,0.018103131208261077,0.22930111703936462,0.4280572364673239,0.4639131030150934,-0.10753175862459294,,0.24239045864840147,-0.11096997185311236,0.4474188206494348,-0.09432404540763674,-0.11724626202990378,-0.40404794385544557,-0.0631170950632395,-0.3026111791105672,
modernbert_cleanliness,0.3616915064679483,0.38606834309433063,0.412218302253582,0.3518467852257182,0.3602779177766578,0.4323541411668707,1.0,0.3553642496189858,0.07468701989627288,0.18004505802278012,0.19413536340423,0.09884418870647912,,0.07666254312096339,0.08059546570984444,0.14775721794225646,-0.12492860057119544,0.02720138238894089,-0.07321387431651133,-0.18628650970792235,0.14378764969880242,
ad_en,0.2456006667196327,-0.020972332888670658,0.015267541983475125,0.024063508558879718,0.2169183757120855,0.018103131208261077,0.3553642496189858,1.0,-0.09737114024186562,-0.10120698395019435,-0.16949844421424487,0.08711946353530879,,-0.03903595077958015,0.1349721708342811,-0.1768997277825947,-0.11045718026368924,0.04181984108497273,0.16286525345494218,-0.11102237811594239,0.06969453516138109,
dsir_books,0.043973994793095536,0.2663033309010613,0.2235917829082269,0.2111301440005954,0.1397448643176418,0.22930111703936465,0.07468701989627288,-0.09737114024186562,1.0,0.8440791353261612,0.7397713713636812,-0.3438436836719361,,0.6120305526412454,-0.007638439264626218,0.5621935831488912,0.004584750132635305,0.45458997761448855,-0.15898695374145017,0.27737978341717556,0.01048851607568061,
dsir_wiki,0.2222199584575457,0.39148508757602773,0.3610790778542753,0.4920865125997745,0.14294698823226773,0.42805723646732396,0.1800450580227801,-0.10120698395019435,0.8440791353261612,1.0,0.9361001807805976,-0.4070038321857511,,0.7295241364905517,0.047147318157413964,0.6320114063728862,-0.1839084901371657,0.24838423931918172,-0.2686525808475576,0.04835831213197427,-0.23391347168850535,
dsir_math,0.23955079403745508,0.43736862232338364,0.4429036655617476,0.5534177472929149,0.13087181255571176,0.4639131030150935,0.19413536340422996,-0.16949844421424484,0.7397713713636812,0.9361001807805976,1.0,-0.36642257442248277,,0.6853697359354856,-0.013656530790841783,0.6427951707555376,-0.11309330372986705,0.1905191717420231,-0.2999919612718497,-0.05239577271998086,-0.31508395237443687,
rps_doc_word_count,-0.06719018153777463,-0.15108033452383865,-0.04118698613909919,-0.23059371205976806,-0.04470748917811,-0.10753175862459295,0.09884418870647912,0.08711946353530879,-0.3438436836719361,-0.4070038321857511,-0.36642257442248277,0.9999999999999998,,-0.5007931880934872,0.3216617402326532,-0.1349190442947824,0.13184413591870664,-0.18545436230079976,0.1715551315057809,-0.19314850028202754,0.2336609903902456,
rps_doc_num_sentences,,,,,,,,,,,,,,,,,,,,,,
rps_doc_unigram_entropy,0.13282453204937608,0.24805493424748623,0.27471654767258974,0.42311362762011845,-0.008137331387242767,0.24239045864840145,0.07666254312096338,-0.03903595077958015,0.6120305526412454,0.7295241364905517,0.6853697359354856,-0.5007931880934873,,1.0,0.16741972949171668,0.3163849652392999,0.04653161325713895,0.29605843952037014,-0.3430648556568434,0.16984458907585143,-0.2858159637004985,
rps_doc_frac_unique_words,0.15225174702313393,0.039239310883793774,-0.12218805424524494,0.029025648140619528,0.013704589315164138,-0.11096997185311236,0.08059546570984444,0.1349721708342811,-0.007638439264626219,0.04714731815741396,-0.013656530790841781,0.3216617402326532,,0.16741972949171668,1.0,-0.08364359678344487,-0.12187484077665846,-0.052579060968003646,0.10356673322744435,-0.30006930337030185,0.013631386167333576,
rps_doc_frac_no_alph_words,0.13305493556051554,0.3510286023884055,0.4972976216190271,0.4681186550507596,0.05442916456668347,0.4474188206494348,0.14775721794225646,-0.17689972778259466,0.5621935831488912,0.6320114063728862,0.6427951707555376,-0.1349190442947824,,0.3163849652392999,-0.08364359678344488,1.0,-0.02695418436652507,0.07963136294909642,-0.26318593770857235,0.14675642594859242,-0.057904336765305875,
rps_doc_frac_chars_top_2gram,-0.2971104231166151,-0.15951601958148381,0.06019631842945256,-0.25123479012167904,-0.2061823505411957,-0.09432404540763674,-0.12492860057119544,-0.11045718026368924,0.004584750132635305,-0.18390849013716573,-0.11309330372986705,0.1318441359187066,,0.04653161325713895,-0.12187484077665844,-0.02695418436652507,1.0,0.33928528571771427,-0.0924119657984905,0.24721962224302207,0.09155446756425949,
rps_doc_frac_chars_top_3gram,-0.10793433652530782,-0.015748683459745234,0.04381164950680395,-0.028070175438596495,0.09844241246070033,-0.11724626202990378,0.02720138238894089,0.041819841084972734,0.4545899776144885,0.24838423931918174,0.19051917174202312,-0.18545436230079976,,0.2960584395203701,-0.05257906096800364,0.07963136294909642,0.33928528571771427,1.0,0.012391517229836026,0.29443444452444384,0.1968248254013968,
rps_lines_uppercase_letter_fraction,-0.014090760731428878,-0.20949188880155795,-0.33703822836890246,-0.20665009035896603,0.04456914099516851,-0.40404794385544557,-0.07321387431651133,0.16286525345494215,-0.1589869537414502,-0.2686525808475576,-0.2999919612718497,0.1715551315057809,,-0.3430648556568434,0.10356673322744435,-0.26318593770857235,-0.09241196579849048,0.012391517229836026,1.0,-0.32776679101487255,0.18051582130692564,
rps_lines_ending_with_terminal_punctution_mark,-0.3834953320373437,-0.07564504022671595,0.05075239398084816,-0.23538291693666452,-0.01739746082031344,-0.0631170950632395,-0.18628650970792235,-0.11102237811594239,0.27737978341717556,0.048358312131974265,-0.05239577271998086,-0.19314850028202754,,0.16984458907585145,-0.30006930337030185,0.14675642594859242,0.24721962224302207,0.29443444452444384,-0.32776679101487255,1.0,0.1472076223390213,
rps_lines_numerical_chars_fraction,-0.013991888064895482,-0.09257691493084617,-0.23736770105839156,-0.3164110687114503,0.04046127630978953,-0.3026111791105672,0.14378764969880242,0.06969453516138109,0.010488516075680611,-0.23391347168850535,-0.3150839523744368,0.23366099039024557,,-0.2858159637004985,0.013631386167333575,-0.057904336765305875,0.09155446756425949,0.1968248254013968,0.18051582130692564,0.1472076223390213,1.0,
rps_doc_mean_word_length,,,,,,,,,,,,,,,,,,,,,,
