,fineweb_edu,qurater,modernbert_reasoning,modernbert_professionalism,fluency_en,modernbert_readability,modernbert_cleanliness,ad_en,dsir_books,dsir_wiki,dsir_math,rps_doc_word_count,rps_doc_num_sentences,rps_doc_unigram_entropy,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length
fineweb_edu,0.9999999999999999,0.6715561286814598,0.6681787784949571,0.6052474279008269,0.3155721062067809,0.34473342961805575,0.3785316553208772,0.2211653786559828,0.45857706455083325,0.4896718341220136,0.4739648013792538,0.2645482197107249,0.009243209621683911,0.44498516081320216,-0.026841722966799746,0.18498162577544636,0.10081844824148777,-0.10086617717137399,0.18109126227574227,,-0.007673382240981409,0.029290606590247598
qurater,0.6715561286814598,1.0,0.5674542536012169,0.5488813841088577,0.6425202031087504,0.6326446935623694,0.6301019246519529,0.21373129769284535,0.353092676101375,0.39684885928959723,0.35952413789878185,0.1737256618156776,-0.0031554012896343048,0.3101894920332735,0.09733675553412605,0.4014769271353,0.16983852420656367,0.0589202381267933,0.23285656007368974,,0.09493512143836717,0.04790524719492811
modernbert_reasoning,0.6681787784949571,0.5674542536012168,1.0,0.7774978463179459,0.21253880871938058,0.2874883656706088,0.42087079448409825,0.16011475919072574,0.6717887368696915,0.6764540427715411,0.6837574847701395,0.2709880244606472,0.010930716762811363,0.6282860555457472,-0.005709236219304844,0.17297462882022405,0.25473311014105426,0.012391341304393106,0.288945490752242,,0.0909118377891643,0.04177527165720052
modernbert_professionalism,0.6052474279008269,0.5488813841088577,0.7774978463179459,1.0,0.1264100471243627,0.23237708156182435,0.2851322625497602,0.21032124965156565,0.4333129193920646,0.47095240898582463,0.4661167940242101,0.1755072792504725,-0.0009212308989831462,0.46137748653868116,-0.012751762900013307,0.20566272311390293,0.16956287506860404,-0.01687995581214116,0.09874974648264569,,-0.07068967381200301,0.02623834268142643
fluency_en,0.3155721062067809,0.6425202031087504,0.21253880871938058,0.1264100471243627,1.0,0.6790138356632701,0.7039177957504311,0.27982173576125835,0.07525104985994198,0.11770804087004873,0.0643219448715058,0.10697677376095704,-0.0038351851098023635,0.01002031279434181,0.10446136956654507,0.32280809733171373,0.03593093617977198,0.04974329204938675,0.16126456324090266,,0.06742127451685104,0.04980066711744593
modernbert_readability,0.3447334296180558,0.6326446935623694,0.2874883656706088,0.23237708156182438,0.6790138356632701,0.9999999999999999,0.6702541328655357,0.09292593798187218,0.18442257728572634,0.23251866347111785,0.19164438225591912,0.13617488439541126,0.002756006953022412,0.17366895404138297,0.03382142297505463,0.3094190855798648,0.04720604048575445,0.0005541161453112432,0.10554308635076155,,-0.037870183659603464,0.045935213047664555
modernbert_cleanliness,0.37853165532087724,0.6301019246519529,0.4208707944840983,0.2851322625497602,0.7039177957504312,0.6702541328655357,1.0,0.3162927212098222,0.29629841593117795,0.33024942759558323,0.28321507865687484,0.16674817753182458,-0.007285667308520711,0.21862920655646612,0.09136488988478385,0.25233685857112426,0.1545237789881426,0.09349926065008593,0.25438005354421783,,0.10601157741243843,0.04724752336973105
ad_en,0.22116537865598282,0.21373129769284532,0.16011475919072574,0.21032124965156562,0.2798217357612583,0.0929259379818722,0.3162927212098222,1.0,-0.025163267670631782,-0.011949410101134508,-0.04411895855910362,-0.03834185179206869,-0.0026179251589881474,-0.08174860582204574,-0.0013249370169012946,-0.15337484549845093,0.043420320308162404,0.08344775799752809,-0.05688173523747727,,-0.03766216929323941,0.013214328516801592
dsir_books,0.45857706455083325,0.35309267610137507,0.6717887368696915,0.43331291939206457,0.07525104985994198,0.1844225772857263,0.29629841593117795,-0.025163267670631786,1.0,0.9912567676445676,0.9952871422488715,0.35959325183079754,0.017003608835577687,0.9335260064840954,0.04199105062388932,0.051815661020352885,0.39981581601730626,0.025796289646133244,0.25779312279517175,,0.08825024521503853,0.05184454808430923
dsir_wiki,0.48967183412201365,0.39684885928959723,0.6764540427715411,0.47095240898582463,0.11770804087004873,0.23251866347111785,0.33024942759558323,-0.011949410101134508,0.9912567676445676,1.0,0.9920243774002437,0.36042748971394256,0.016258889474388288,0.9350998358973891,0.04598335259769342,0.08973802605646562,0.3901963820494546,0.012296515036063068,0.23186984694445925,,0.04357173558243817,0.05184916942825402
