,fineweb_edu,qurater,modernbert_reasoning,modernbert_professionalism,fluency_en,modernbert_readability,modernbert_cleanliness,ad_en,dsir_books,dsir_wiki,dsir_math,rps_doc_word_count,rps_doc_num_sentences,rps_doc_unigram_entropy,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length
fineweb_edu,0.9999999999999999,0.27823044499809085,0.33911406579072007,0.07186008942800994,0.20745194069326783,0.24330864113449674,0.21808635703224083,0.16237318009664428,0.11700528769468188,0.12302503126779755,0.16902128630055596,0.10056297238192113,0.0617178487460982,0.10404460751430755,-0.17077014774523364,-0.12739196497016234,0.056085985889459816,0.003923970387235529,-0.010272335972933698,-0.006726900774703955,-0.16715444286644998,0.11036363104652472
qurater,0.27823044499809085,1.0,0.45775178607114064,0.2727505909819448,0.5147043578357096,0.5512739224570697,0.5762703719812501,0.21830994456657665,0.33352915329670496,0.33936624680320804,0.39279327588142743,0.05181610123978867,0.02977635442067553,0.07780598382288845,-0.13560666773001998,0.19331422321135652,0.0470251721662839,0.043975471219476835,-0.11905057898792447,0.26115390354949913,0.03055764192160831,0.15483690349518808
modernbert_reasoning,0.33911406579072007,0.45775178607114064,1.0,0.719553509623535,0.11624235026022021,0.5958778232163516,0.5181458879279737,-0.05274980717581863,0.17715900126645442,0.1930679660170209,0.2730151291344924,0.14748963168757026,0.09412753241551962,0.6495521324029542,-0.1406056849255936,-0.24031647061007655,0.31734898054945565,0.16381549320214134,0.1660824347467326,-0.2021439353964971,-0.1936169833249808,0.06327242211218509
modernbert_professionalism,0.07186008942800994,0.2727505909819448,0.719553509623535,1.0,-0.03464929629448449,0.4758685525245391,0.3967366511709855,-0.054216946162608054,-0.18789242824861505,-0.1692703712560925,-0.09690191464223505,0.1128175236047334,0.07481930654196432,0.5834205266817184,0.013249638304929263,-0.38244086865438365,0.30577790965524343,0.1392363119108152,0.33643413755656226,-0.42308243100248394,-0.2511908415156378,-0.16206530126743623
fluency_en,0.20745194069326783,0.5147043578357094,0.11624235026022021,-0.034649296294484495,1.0,0.33016630429923177,0.38059983078532916,0.42276602096548566,0.3594216100556184,0.3560731836858372,0.37615292623624447,0.019373244366509192,0.0018106262427570166,-0.05803761908147252,-0.15654117313957458,0.27422885291833016,-0.028172131294095747,0.0030297132030468496,-0.12542280536257056,0.2943356641585568,0.1580184114126857,0.1296304049408662
modernbert_readability,0.24330864113449677,0.5512739224570697,0.5958778232163517,0.4758685525245391,0.3301663042992318,1.0,0.7494599871844182,0.10538912741793156,0.06547132512265873,0.07740713994966503,0.13069035327671946,0.1247684926388811,0.08414571069797241,0.33557129088593873,-0.13908718930037398,-0.14885755989780103,0.13153536950460648,0.030657475233763117,0.10963088974763821,-0.1220763630757314,-0.19462756266760392,0.01717232936111485
modernbert_cleanliness,0.2180863570322408,0.57627037198125,0.5181458879279736,0.3967366511709855,0.38059983078532916,0.7494599871844182,0.9999999999999999,0.19896485054697252,0.17023251568015543,0.17869476395029307,0.22676053211690383,0.09740434525197937,0.05743010119189829,0.20051139665045842,-0.1239779658752731,-0.03695961368508721,0.08997333917754291,0.03388315653563381,0.042529824576822604,0.026800377593329743,-0.08637591353226982,0.0687807455727375
ad_en,0.1623731800966443,0.21830994456657668,-0.05274980717581863,-0.05421694616260805,0.42276602096548566,0.10538912741793156,0.1989648505469725,1.0,0.09533290812381034,0.09125604814561529,0.11699605166410472,-0.05091113034185531,-0.053982096474273225,-0.20887810204113744,-0.09899799305002413,0.06017641735164721,-0.10999240554554213,-0.0459021260303878,-0.07232123457680247,0.14226155435394502,-0.049215395146126266,0.1090672128486484
dsir_books,0.11700528769468188,0.33352915329670496,0.17715900126645442,-0.18789242824861507,0.35942161005561846,0.06547132512265873,0.17023251568015543,0.09533290812381034,1.0,0.9983279948619374,0.9857836553743119,0.08002662170416955,0.026260041179265718,0.24696338127906226,-0.09692164658417766,0.6309276387184974,0.11423951970864518,0.17105519279900347,-0.32076687325726266,0.5608572834395443,0.27998480825859257,0.23788636988014458
dsir_wiki,0.12302503126779757,0.33936624680320804,0.19306796601702086,-0.1692703712560925,0.3560731836858372,0.07740713994966503,0.17869476395029305,0.09125604814561528,0.9983279948619374,1.0,0.9872753315508319,0.082299506433641,0.027542840167279124,0.25979571275251145,-0.09874397219621325,0.6204014120089413,0.11813197435560037,0.17166075435532757,-0.31416901660328167,0.5510786273127712,0.2672768335477959,0.23720153749314993
